,FinancialYear,OpEx Category,EMS Level 1,EMS Level 2,EMS Level 3,EMS Level 4,Company,Movement,Back Dated Journals,Back Dated Journal Lines Debit Value
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,1123628.9,35,1044527.44
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,71570.3,0,0
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,38011.99,0,0
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,804146.16,12,120531.39
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,-585952.06,16,400209.47
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,48001,62,96002.39
,2013,Distribution expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,76897.67,5,45991.89
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,2518522.95,6,2518484
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,-2185453.92,27,178069.7
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,-6190.43,1,0
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,11756.56,9,4213885.55
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,-5850230.27,0,0
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,4031445.26,32,4031445.26
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,45058.57,1,45058.57
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,5408654.44,35,5408654.44
,2013,Other expenses,Revenue and Expenses,Other expenses,Other expenses,Other expense,ClientCo letmo B.V.,-4494049,1,0
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,9524153.19,48,9524153.19
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,1036109.1,1,1036109.1
,2013,Other expenses,Revenue and Expenses,Other expenses,Other expenses,Other expense,ClientCo letmo B.V.,87.04,9,87.04
,2013,Admin expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,168650.12,136,168650.12
,2013,Admin expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,336224.63,535,336806.63
,2013,Admin expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,107071.39,49,107071.39
,2013,Admin expenses,Revenue and Expenses,Operating expenses,Administrative expenses,Administrative expenses (exc staff costs),ClientCo letmo B.V.,2156342.92,842,2156342.92
,2013,Admin expenses,Revenue and Expenses,Operating expenses,Administrative expenses,Administrative expenses (exc staff costs),ClientCo letmo B.V.,138249.62,842,138249.62
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Administrative expenses,Administrative expenses (exc staff costs),ClientCo letmo B.V.,449555.55,21,954260.77
,2013,Distribution expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,489249.61,0,0
,2013,Distribution expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,47906.7,0,0
,2013,Distribution expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,100991.42,249,83480.59
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,-761900,1,2524000
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,55174.97,6,24053
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,-4534,1,13602
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,680258.2,287,870478.5
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,90200,1,0
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,21977.73,4,27345.12
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,878606.67,2,900000
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,84259.36,5,158259.36
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,5279.67,5,357059.86
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,2551691.49,12,413536.85
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,280806.12,21,356851.22
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,224319.08,5,123419.61
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,441695.16,6,224719.21
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,-6880528.47,3,9350
,2013,Distribution expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,120943.33,2,99550
,2013,Distribution expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,-1160,4,0
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,-611219.72,4,35.87
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,314583.33,1,0
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,15000,1,15000
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,298.14,9,800201.14
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,0,9,586606.32
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,582733.3,74,582733.3
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,4140778.73,37,4140778.73
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,33809.66,1,33809.66
,2013,Other expenses,Revenue and Expenses,Other expenses,Other expenses,Other expense,ClientCo letmo B.V.,10039720.56,1,10039720.56
,2013,Admin expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,1558976.73,983,3045020.81
,2013,Admin expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,0.95,13,5.2
,2013,Admin expenses,Revenue and Expenses,Operating expenses,Administrative expenses,Administrative expenses (exc staff costs),ClientCo letmo B.V.,268197.28,0,0
,2013,Admin expenses,Revenue and Expenses,Operating expenses,Administrative expenses,Administrative expenses (exc staff costs),ClientCo letmo B.V.,78953.65,624,149580.27
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Administrative expenses,Administrative expenses (exc staff costs),ClientCo letmo B.V.,-472929.09,8,91147.84
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Administrative expenses,Administrative expenses (exc staff costs),ClientCo letmo B.V.,-8555.55,0,0
,2013,Distribution expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,45009.39,5,35121
,2013,Distribution expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,63424.11,91,8107.47
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,2071.43,1,2369.58
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,0,6,216929.45
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,586147.34,75,586147.34
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,4301041.12,37,4301041.12
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,34936.68,1,34936.68
,2013,Other expenses,Revenue and Expenses,Other expenses,Other expenses,Other expense,ClientCo letmo B.V.,2228589.79,2,68517342.17
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,6479.42,0,0
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,5679.26,5,9240.35
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,1500,1,1500
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,78833.34,1,45000
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,213493.96,5,67303.89
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,1599043.55,17,1635836.56
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,-25970.19,0,0
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,8643559.36,26,9409604.92
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,890690.57,24,663035.71
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,-656257.4,36,209266.61
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,12729268.13,42,8519940.78
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,643028.72,0,0
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,6063.24,3,6063.24
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,41340,134,178681.62
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,-4534,1,0
,2013,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,573791.69,345,1736881.76
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,167658.32,0,0
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,41250,1,1250
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,2262.77,0,0
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,466324.25,7,163983.33
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,227836.4,8,487155.92
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,5237.48,2,5237.48
,2013,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,155248.74,8,105437.83
